0.561917 0.438083
0.571914 0.428086
0.585276 0.414724
0.585373 0.414627
0.509832 0.490168
0.558108 0.441892
0.568781 0.431219
0.999990 0.000010
0.999990 0.000010
0.999990 0.000010
0.999990 0.000010
0.489129 0.510871
0.489129 0.510871
0.467201 0.532799
0.489129 0.510871
0.506307 0.493693
0.489129 0.510871
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.999990 0.000010
0.999990 0.000010
0.999990 0.000010
0.999990 0.000010
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.999990 0.000010
0.049536 0.950464
0.037130 0.962870
0.049536 0.950464
0.049536 0.950464
0.999990 0.000010
0.999990 0.000010
0.999990 0.000010
0.999990 0.000010
0.999990 0.000010
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.999990 0.000010
0.999990 0.000010
0.999990 0.000010
0.999990 0.000010
0.999990 0.000010
0.999990 0.000010
0.999990 0.000010
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.999990 0.000010
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.999990 0.000010
0.999990 0.000010
0.999990 0.000010
0.999990 0.000010
0.999990 0.000010
0.999990 0.000010
0.999990 0.000010
0.999990 0.000010
0.999990 0.000010
0.999990 0.000010
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.063974 0.936026
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.044557 0.955443
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.042449 0.957551
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
